brand,model,year,price,mileage,fuel_type,transmission,engine_size,car_type,seats,rating,city,source,kmpl,ev_battery_kwh,ev_range_km,ev_efficiency_kwh_per_km,price_raw,deal_tag
1,15,0.08333333333334281,0.032454285511484375,96591,1,1,0.35714285714285715,3,0.25,0.30000000000000004,5,0,0.6751592356687898,0.0,0.0,0.0,300094,Good Deal
1,17,0.9166666666666572,0.609560105121197,10907,1,0,0.7142857142857143,2,0.25,0.44999999999999996,5,0,0.5955414012738853,0.0,0.0,0.0,2934372,Overpriced
10,43,0.8333333333333428,0.2252571727515622,28208,1,1,0.5357142857142857,3,0.25,0.050000000000000044,5,0,0.6656050955414012,0.0,0.0,0.0,1180169,Fair Price
6,1,0.3333333333333428,0.07021458008919002,61437,4,0,0.35714285714285715,0,0.0,0.44999999999999996,3,0,0.6751592356687898,0.0,0.0,0.0,472456,Overpriced
8,26,0.5833333333333428,0.09810026473085695,57308,1,0,0.35714285714285715,3,0.25,0.3500000000000001,5,0,0.7101910828025478,0.0,0.0,0.0,599744,Fair Price
2,10,0.1666666666666572,0.22654380327368928,148295,1,1,0.5357142857142857,3,0.25,0.5499999999999998,1,0,0.7197452229299364,0.0,0.0,0.0,1186042,Overpriced
9,12,1.0,0.1873831779795804,4033,1,0,0.5714285714285715,2,0.25,0.7000000000000002,3,0,0.7165605095541401,0.0,0.0,0.0,1007288,Good Deal
3,23,0.4166666666666572,0.08597706366947988,48902,4,1,0.5357142857142857,3,0.25,0.6499999999999999,4,0,0.49363057324840764,0.0,0.0,0.0,544406,Good Deal
7,6,0.75,0.1261454363502369,36561,4,1,0.5357142857142857,3,0.0,0.9500000000000002,6,0,0.46496815286624205,0.0,0.0,0.0,727760,Good Deal
0,0,0.25,0.07216588573546717,51380,4,0,0.5357142857142857,3,0.0,0.050000000000000044,1,0,0.535031847133758,0.0,0.0,0.0,481363,Good Deal
4,35,0.8333333333333428,0.21565355923232432,18361,4,0,0.5357142857142857,3,0.25,0.8500000000000001,5,0,0.4968152866242038,0.0,0.0,0.0,1136332,Fair Price
4,9,0.3333333333333428,0.13009909223868013,60202,4,0,0.5357142857142857,1,1.0,0.7999999999999998,6,0,0.4968152866242038,0.0,0.0,0.0,745807,Good Deal
7,6,0.4166666666666572,0.08789550798793155,47597,1,1,0.42857142857142855,3,0.0,0.5,1,0,0.7165605095541401,0.0,0.0,0.0,553163,Good Deal
0,0,0.08333333333334281,0.011705204971436928,154154,1,1,0.42857142857142855,3,0.0,0.6499999999999999,0,0,0.7420382165605096,0.0,0.0,0.0,205382,Good Deal
6,14,0.4166666666666572,0.13486486107545048,95755,1,0,0.42857142857142855,3,0.25,0.30000000000000004,4,0,0.694267515923567,0.0,0.0,0.0,767561,Fair Price
3,23,0.3333333333333428,0.06480188124529535,59478,1,1,0.35714285714285715,3,0.25,0.5,6,0,0.7420382165605096,0.0,0.0,0.0,447749,Good Deal
0,0,0.6666666666666572,0.12135863626365825,25015,1,1,0.42857142857142855,3,0.0,0.10000000000000009,3,0,0.6751592356687898,0.0,0.0,0.0,705910,Good Deal
0,0,0.4166666666666572,0.08495726712929574,68405,4,1,0.35714285714285715,3,0.0,0.75,4,0,0.6114649681528662,0.0,0.0,0.0,539751,Overpriced
9,39,0.5,0.10015365956891195,32966,1,1,0.42857142857142855,0,0.25,0.75,4,0,0.7006369426751592,0.0,0.0,0.0,609117,Good Deal
0,0,0.4166666666666572,0.0781470855507427,59535,4,0,0.5357142857142857,3,0.0,0.25,3,0,0.46496815286624205,0.0,0.0,0.0,508665,Good Deal
3,23,0.6666666666666572,0.12198431594545545,21174,4,1,0.5357142857142857,3,0.25,0.5,3,0,0.4745222929936306,0.0,0.0,0.0,708766,Good Deal
4,9,0.3333333333333428,0.13441904239461808,87281,1,1,0.42857142857142855,1,1.0,0.7999999999999998,0,0,0.6528662420382165,0.0,0.0,0.0,765526,Good Deal
9,39,0.0,0.12310926873468114,85008,4,0,0.42857142857142855,0,0.25,0.5,5,0,0.589171974522293,0.0,0.0,0.0,713901,Overpriced
7,6,0.5,0.0898441847279827,85187,1,1,0.35714285714285715,3,0.0,0.30000000000000004,4,0,0.6783439490445861,0.0,0.0,0.0,562058,Fair Price
9,13,1.0,0.1779576728571566,357,2,1,0.0,2,0.25,0.44999999999999996,4,0,0.0,55.0,1.0,1.0,964264,Fair Price
1,15,0.5833333333333428,0.0992081296296134,63353,4,1,0.42857142857142855,3,0.25,0.050000000000000044,0,0,0.5987261146496815,0.0,0.0,0.0,604801,Fair Price
3,19,1.0,0.18599949700260873,6810,1,1,0.5714285714285715,3,0.25,0.050000000000000044,4,0,0.6592356687898089,0.0,0.0,0.0,1000972,Good Deal
1,20,0.75,0.14266132063980566,38744,0,0,0.42857142857142855,3,0.25,0.25,0,0,0.8471337579617835,0.0,0.0,0.0,803149,Good Deal
8,27,0.5,0.08611420494427158,67775,4,0,0.35714285714285715,0,0.0,0.10000000000000009,1,0,0.6210191082802548,0.0,0.0,0.0,545032,Overpriced
7,6,0.5833333333333428,0.10170033273189799,70712,4,1,0.35714285714285715,3,0.0,0.44999999999999996,4,0,0.6560509554140128,0.0,0.0,0.0,616177,Overpriced
5,47,0.25,0.10818562531601641,122025,4,1,0.5357142857142857,3,0.25,0.6499999999999999,5,0,0.5445859872611465,0.0,0.0,0.0,645780,Good Deal
2,16,1.0,0.19109366004211506,6829,1,1,0.5357142857142857,3,0.25,0.6000000000000001,6,0,0.732484076433121,0.0,0.0,0.0,1024225,Good Deal
3,19,1.0,0.17893233984046042,2115,4,1,0.35714285714285715,3,0.25,0.7999999999999998,4,0,0.5955414012738853,0.0,0.0,0.0,968713,Overpriced
2,10,0.25,0.16804384840324615,117984,4,1,0.5357142857142857,3,0.25,0.1499999999999999,2,0,0.4872611464968153,0.0,0.0,0.0,919011,Fair Price
8,27,1.0,0.07907136516471411,1043,4,1,0.35714285714285715,0,0.0,0.5,6,0,0.6528662420382165,0.0,0.0,0.0,512884,Overpriced
10,25,1.0,0.5669466305747052,9126,1,1,0.8571428571428571,1,0.75,0.7000000000000002,4,0,0.5127388535031847,0.0,0.0,0.0,2739857,Overpriced
1,15,0.08333333333334281,0.017104540208682573,157452,1,0,0.35714285714285715,3,0.25,0.7999999999999998,0,0,0.7070063694267515,0.0,0.0,0.0,230028,Good Deal
8,27,0.1666666666666572,0.06613627023052879,132565,0,1,0.35714285714285715,0,0.0,0.75,4,0,0.9808917197452229,0.0,0.0,0.0,453840,Overpriced
3,11,0.6666666666666572,0.21403787728090476,41928,1,1,0.5357142857142857,2,0.25,0.8500000000000001,4,0,0.7452229299363057,0.0,0.0,0.0,1128957,Fair Price
10,22,0.9166666666666572,0.22854374368514813,7805,4,0,0.5714285714285715,3,0.25,0.6499999999999999,5,0,0.47770700636942676,0.0,0.0,0.0,1195171,Fair Price
9,29,0.9166666666666572,0.1641171388036198,8738,2,1,0.0,2,0.25,0.8999999999999999,2,0,0.0,40.5,0.9262948207171314,0.7947080291970803,901087,Fair Price
8,42,0.4166666666666572,0.09377680936661761,38901,4,1,0.5357142857142857,1,0.75,0.9500000000000002,0,0,0.5063694267515924,0.0,0.0,0.0,580009,Good Deal
10,22,0.8333333333333428,0.22432062490853594,15384,4,0,0.7142857142857143,3,0.25,0.1499999999999999,1,0,0.4140127388535032,0.0,0.0,0.0,1175894,Good Deal
6,5,0.9166666666666572,0.16645555089168115,13516,4,0,0.5357142857142857,3,0.25,0.5499999999999998,6,0,0.46815286624203817,0.0,0.0,0.0,911761,Good Deal
10,22,0.5833333333333428,0.1818821917015946,43335,1,1,0.42857142857142855,3,0.25,0.44999999999999996,5,0,0.7038216560509555,0.0,0.0,0.0,982178,Overpriced
8,42,1.0,0.19179316817376016,7244,4,0,0.5714285714285715,1,0.75,0.7999999999999998,6,0,0.48407643312101906,0.0,0.0,0.0,1027418,Good Deal
3,49,0.6666666666666572,0.22525520107189267,41921,1,0,0.42857142857142855,0,0.25,0.19999999999999996,1,0,0.6910828025477707,0.0,0.0,0.0,1180160,Overpriced
8,26,0.6666666666666572,0.1341344632956494,42328,1,1,0.5357142857142857,3,0.25,0.6000000000000001,5,0,0.7165605095541401,0.0,0.0,0.0,764227,Good Deal
2,16,1.0,0.17427961397140976,8278,1,0,0.42857142857142855,3,0.25,0.6499999999999999,6,0,0.6751592356687898,0.0,0.0,0.0,947475,Good Deal
3,49,1.0,0.17619477215707888,2043,1,1,0.42857142857142855,0,0.25,0.7999999999999998,1,0,0.7261146496815287,0.0,0.0,0.0,956217,Fair Price
0,0,0.4166666666666572,0.07390337367535987,74216,1,0,0.5357142857142857,3,0.0,0.6499999999999999,3,0,0.7452229299363057,0.0,0.0,0.0,489294,Good Deal
4,36,0.08333333333334281,0.09195475827645402,97971,1,0,0.5357142857142857,3,0.25,0.10000000000000009,3,0,0.7452229299363057,0.0,0.0,0.0,571692,Good Deal
4,9,0.08333333333334281,0.0924934649772731,67091,4,1,0.35714285714285715,1,1.0,0.44999999999999996,6,0,0.6273885350318471,0.0,0.0,0.0,574151,Overpriced
7,6,0.75,0.1421946897846838,33316,1,0,0.5357142857142857,3,0.0,0.5,4,0,0.6592356687898089,0.0,0.0,0.0,801019,Good Deal
1,20,0.5833333333333428,0.10005047499953992,72953,1,1,0.35714285714285715,3,0.25,0.5,4,0,0.6847133757961783,0.0,0.0,0.0,608646,Good Deal
9,29,1.0,0.19389782668322292,1934,2,1,0.0,2,0.25,0.9500000000000002,6,0,0.0,40.5,0.9262948207171314,0.7947080291970803,1037025,Fair Price
3,45,0.5,0.270686644017179,37230,1,1,0.5357142857142857,3,0.25,0.30000000000000004,6,0,0.7197452229299364,0.0,0.0,0.0,1387538,Overpriced
2,2,0.5833333333333428,0.14734362170389928,26833,1,1,0.5357142857142857,3,0.25,0.19999999999999996,2,0,0.694267515923567,0.0,0.0,0.0,824522,Good Deal
1,15,0.08333333333334281,0.009583677647023767,126766,4,1,0.42857142857142855,3,0.25,0.5499999999999998,1,0,0.5605095541401275,0.0,0.0,0.0,195698,Good Deal
1,17,1.0,0.624000906096346,6181,1,0,0.7142857142857143,2,0.25,0.75,3,0,0.5636942675159236,0.0,0.0,0.0,3000289,Overpriced
1,15,0.9166666666666572,0.16184291584257757,10328,1,1,0.42857142857142855,3,0.25,0.3999999999999999,4,0,0.7038216560509555,0.0,0.0,0.0,890706,Good Deal
10,7,0.0,0.0569870193373579,147876,3,1,0.8928571428571429,3,0.25,0.5499999999999998,2,0,0.6082802547770702,0.0,0.0,0.0,412077,Good Deal
2,16,0.9166666666666572,0.16018999105295578,14164,4,1,0.5357142857142857,3,0.25,0.75,1,0,0.47770700636942676,0.0,0.0,0.0,883161,Good Deal
8,27,1.0,0.05541296173451727,7796,4,0,0.35714285714285715,0,0.0,0.25,5,0,0.6687898089171974,0.0,0.0,0.0,404892,Fair Price
5,34,0.75,0.1971990756765709,29556,1,1,0.7142857142857143,2,0.25,0.5,0,0,0.5414012738853503,0.0,0.0,0.0,1052094,Good Deal
10,43,0.8333333333333428,0.20904207914935602,23596,1,1,0.5357142857142857,3,0.25,0.10000000000000009,0,0,0.6783439490445861,0.0,0.0,0.0,1106153,Fair Price
8,27,0.3333333333333428,0.0690175514542671,58878,1,1,0.35714285714285715,0,0.0,0.050000000000000044,6,0,0.7388535031847133,0.0,0.0,0.0,466992,Overpriced
9,28,0.4166666666666572,0.17560830699315344,74062,4,1,0.42857142857142855,2,0.25,0.3999999999999999,2,0,0.5923566878980893,0.0,0.0,0.0,953540,Overpriced
3,49,0.25,0.21054252737786758,76407,1,1,0.42857142857142855,0,0.25,0.25,6,0,0.7133757961783439,0.0,0.0,0.0,1113002,Overpriced
1,20,0.5,0.107896664706671,34289,4,1,0.35714285714285715,3,0.25,0.25,1,0,0.6401273885350319,0.0,0.0,0.0,644461,Overpriced
7,6,0.25,0.043475098562075924,117706,1,1,0.42857142857142855,3,0.0,0.44999999999999996,2,0,0.7197452229299364,0.0,0.0,0.0,350400,Good Deal
7,6,1.0,0.1844565481234429,2332,1,1,0.35714285714285715,3,0.0,0.5499999999999998,4,0,0.6783439490445861,0.0,0.0,0.0,993929,Overpriced
8,26,0.0,0.03044054334233879,60131,0,1,0.5357142857142857,3,0.25,0.9500000000000002,0,0,0.8152866242038217,0.0,0.0,0.0,290902,Good Deal
6,1,0.3333333333333428,0.08243921311578842,118363,4,1,0.35714285714285715,0,0.0,0.6000000000000001,1,0,0.6751592356687898,0.0,0.0,0.0,528257,Overpriced
2,10,0.1666666666666572,0.29322841952786594,146886,4,1,0.5357142857142857,3,0.25,0.75,6,0,0.5127388535031847,0.0,0.0,0.0,1490433,Overpriced
4,36,0.75,0.20303218044111293,31541,1,0,0.5357142857142857,3,0.25,0.25,3,0,0.7292993630573248,0.0,0.0,0.0,1078720,Fair Price
10,22,0.6666666666666572,0.19204751485112942,50133,4,0,0.7142857142857143,3,0.25,0.8999999999999999,1,0,0.36942675159235666,0.0,0.0,0.0,1028579,Good Deal
1,15,0.0,0.004555237263168407,148172,4,0,0.5357142857142857,3,0.25,0.5,4,0,0.4745222929936306,0.0,0.0,0.0,172745,Good Deal
8,27,1.0,0.056118384905170966,1270,1,0,0.35714285714285715,0,0.0,0.3500000000000001,2,0,0.7292993630573248,0.0,0.0,0.0,408112,Good Deal
4,8,0.9166666666666572,0.2461114095406512,7903,0,1,0.5357142857142857,1,0.75,0.44999999999999996,5,0,0.7738853503184714,0.0,0.0,0.0,1275361,Good Deal
6,18,0.3333333333333428,0.05458244644260791,86900,4,1,0.42857142857142855,1,0.75,0.7999999999999998,5,0,0.5477707006369427,0.0,0.0,0.0,401101,Good Deal
5,4,0.4166666666666572,0.15441472222538663,39822,4,0,0.5357142857142857,3,0.25,0.19999999999999996,5,0,0.49363057324840764,0.0,0.0,0.0,856799,Fair Price
7,6,0.08333333333334281,0.030591924525854845,91352,1,1,0.35714285714285715,3,0.0,0.6499999999999999,1,0,0.6624203821656052,0.0,0.0,0.0,291593,Good Deal
7,6,0.08333333333334281,0.003254804983354641,132091,1,1,0.5357142857142857,3,0.0,0.8500000000000001,1,0,0.7006369426751592,0.0,0.0,0.0,166809,Good Deal
2,10,0.8333333333333428,0.28630475683055556,10757,1,1,0.5357142857142857,3,0.25,0.6499999999999999,3,0,0.7070063694267515,0.0,0.0,0.0,1458829,Overpriced
6,18,0.4166666666666572,0.0697488255361435,91694,4,1,0.42857142857142855,1,0.75,0.5,1,0,0.5605095541401275,0.0,0.0,0.0,470330,Good Deal
6,5,0.25,0.061883795334392484,51155,0,1,0.42857142857142855,3,0.25,0.0,5,0,0.9044585987261146,0.0,0.0,0.0,434429,Good Deal
10,25,0.75,0.5304506208162053,41465,1,1,0.8571428571428571,1,0.75,0.1499999999999999,6,0,0.5063694267515924,0.0,0.0,0.0,2573266,Overpriced
3,19,0.9166666666666572,0.17525121389744985,5456,4,1,0.5357142857142857,3,0.25,0.9500000000000002,2,0,0.5573248407643312,0.0,0.0,0.0,951910,Fair Price
2,10,0.08333333333334281,0.24216695482399908,117072,1,0,0.5357142857142857,3,0.25,0.7999999999999998,1,0,0.7229299363057324,0.0,0.0,0.0,1257356,Overpriced
1,15,0.8333333333333428,0.15881441587018108,24629,4,0,0.35714285714285715,3,0.25,0.3999999999999999,2,0,0.6656050955414012,0.0,0.0,0.0,876882,Overpriced
3,11,0.25,0.255039613235316,102923,1,1,0.5357142857142857,2,0.25,0.5499999999999998,6,0,0.7101910828025478,0.0,0.0,0.0,1316115,Overpriced
4,9,0.08333333333334281,0.08206766103584162,135911,4,0,0.5357142857142857,1,1.0,0.6000000000000001,4,0,0.5509554140127388,0.0,0.0,0.0,526561,Good Deal
4,9,1.0,0.2552974651209866,7014,1,1,0.5357142857142857,1,1.0,0.44999999999999996,6,0,0.7038216560509555,0.0,0.0,0.0,1317292,Good Deal
0,0,0.08333333333334281,0.024680609801088188,68459,1,1,0.35714285714285715,3,0.0,0.8999999999999999,5,0,0.6687898089171974,0.0,0.0,0.0,264610,Good Deal
7,6,0.4166666666666572,0.07254576268512977,90182,1,1,0.35714285714285715,3,0.0,0.1499999999999999,0,0,0.7038216560509555,0.0,0.0,0.0,483097,Fair Price
6,3,0.3333333333333428,0.17900069140233743,116614,0,0,0.42857142857142855,3,0.25,0.1499999999999999,6,0,0.8789808917197452,0.0,0.0,0.0,969025,Overpriced
0,0,0.3333333333333428,0.04865820626222989,88343,1,1,0.35714285714285715,3,0.0,0.050000000000000044,1,0,0.7038216560509555,0.0,0.0,0.0,374059,Good Deal
8,27,0.5,0.06584840499877756,52532,1,1,0.35714285714285715,0,0.0,0.19999999999999996,4,0,0.7452229299363057,0.0,0.0,0.0,452526,Fair Price
1,20,0.9166666666666572,0.17588719012863235,10425,1,1,0.42857142857142855,3,0.25,0.3999999999999999,5,0,0.6783439490445861,0.0,0.0,0.0,954813,Fair Price
3,23,1.0,0.188854051013049,691,4,1,0.7142857142857143,3,0.25,0.25,1,0,0.39490445859872614,0.0,0.0,0.0,1014002,Good Deal
5,38,0.9166666666666572,0.33786264666010607,10431,4,1,0.7142857142857143,2,0.25,0.050000000000000044,0,0,0.4299363057324841,0.0,0.0,0.0,1694172,Overpriced
8,27,0.1666666666666572,0.06550555181179835,88086,1,0,0.35714285714285715,0,0.0,1.0,5,0,0.7038216560509555,0.0,0.0,0.0,450961,Overpriced
5,48,0.8333333333333428,0.3315815324595433,17174,4,1,0.7142857142857143,2,0.75,0.19999999999999996,6,0,0.44904458598726116,0.0,0.0,0.0,1665501,Fair Price
3,49,0.8333333333333428,0.21718884046833087,14497,1,1,0.42857142857142855,0,0.25,0.25,2,0,0.6592356687898089,0.0,0.0,0.0,1143340,Overpriced
10,21,0.6666666666666572,0.6539741613570064,48424,1,0,1.0,2,0.75,0.5499999999999998,3,0,0.4713375796178344,0.0,0.0,0.0,3137106,Overpriced
10,22,0.9166666666666572,0.24261036367412425,12037,4,1,0.7142857142857143,3,0.25,0.19999999999999996,1,0,0.40764331210191085,0.0,0.0,0.0,1259380,Good Deal
2,10,0.4166666666666572,0.2282166639355252,67397,1,0,0.5357142857142857,3,0.25,0.75,2,0,0.7070063694267515,0.0,0.0,0.0,1193678,Overpriced
1,20,0.75,0.13933049645141474,17125,1,0,0.5357142857142857,3,0.25,0.75,6,0,0.6719745222929937,0.0,0.0,0.0,787945,Good Deal
1,20,0.5833333333333428,0.11331243060782939,36730,1,1,0.42857142857142855,3,0.25,0.7000000000000002,4,0,0.7006369426751592,0.0,0.0,0.0,669182,Good Deal
1,17,0.75,0.5861770796181777,28138,1,1,0.7142857142857143,2,0.25,0.8999999999999999,4,0,0.5732484076433121,0.0,0.0,0.0,2827637,Overpriced
5,4,0.25,0.11693287263212224,85107,1,1,0.42857142857142855,3,0.25,0.25,0,0,0.6910828025477707,0.0,0.0,0.0,685708,Fair Price
9,30,0.9166666666666572,0.1494914380905728,12282,4,1,0.42857142857142855,3,0.25,0.44999999999999996,4,0,0.5987261146496815,0.0,0.0,0.0,834326,Overpriced
4,9,0.4166666666666572,0.1291669259060306,100213,4,1,0.42857142857142855,1,1.0,0.25,3,0,0.589171974522293,0.0,0.0,0.0,741552,Good Deal
3,44,0.5833333333333428,0.22277745695385126,44301,1,1,0.35714285714285715,3,0.25,0.10000000000000009,6,0,0.7101910828025478,0.0,0.0,0.0,1168850,Overpriced
6,14,0.25,0.14692628284051565,88746,4,0,0.42857142857142855,3,0.25,0.19999999999999996,1,0,0.5573248407643312,0.0,0.0,0.0,822617,Overpriced
9,29,0.8333333333333428,0.15692379414262164,10279,2,1,0.0,2,0.25,0.9500000000000002,2,0,0.0,40.5,0.9262948207171314,0.7947080291970803,868252,Fair Price
0,0,0.5833333333333428,0.10498997072274766,67866,0,0,0.42857142857142855,3,0.0,0.25,3,0,0.8439490445859873,0.0,0.0,0.0,631193,Good Deal
5,4,0.25,0.10953491143653074,112610,1,0,0.5357142857142857,3,0.25,0.7999999999999998,6,0,0.6560509554140128,0.0,0.0,0.0,651939,Good Deal
3,44,0.6666666666666572,0.21185391343362317,48101,4,1,0.5357142857142857,3,0.25,0.1499999999999999,2,0,0.5031847133757962,0.0,0.0,0.0,1118988,Overpriced
9,32,0.75,0.48697705578276124,31377,1,1,0.7142857142857143,3,0.75,0.75,3,0,0.5859872611464968,0.0,0.0,0.0,2374825,Overpriced
8,26,0.4166666666666572,0.09780429370490876,38046,1,0,0.35714285714285715,3,0.25,1.0,6,0,0.6687898089171974,0.0,0.0,0.0,598393,Fair Price
0,0,0.5,0.10126743950667697,43382,4,1,0.42857142857142855,3,0.0,0.10000000000000009,1,0,0.554140127388535,0.0,0.0,0.0,614201,Fair Price
1,20,0.3333333333333428,0.06934090692006986,52221,4,1,0.35714285714285715,3,0.25,0.8500000000000001,1,0,0.6528662420382165,0.0,0.0,0.0,468468,Overpriced
1,15,0.1666666666666572,0.033990881200603944,76083,0,1,0.35714285714285715,3,0.25,0.25,3,0,0.9681528662420381,0.0,0.0,0.0,307108,Good Deal
8,27,0.5833333333333428,0.08411996049630244,28765,4,1,0.35714285714285715,0,0.0,0.1499999999999999,0,0,0.6401273885350319,0.0,0.0,0.0,535929,Overpriced
9,29,0.9166666666666572,0.17952209113716844,12835,2,0,0.0,2,0.25,0.1499999999999999,5,0,0.0,40.5,0.9262948207171314,0.7947080291970803,971405,Fair Price
2,2,0.9166666666666572,0.2003588018847505,12778,1,1,0.5357142857142857,3,0.25,0.30000000000000004,0,0,0.6719745222929937,0.0,0.0,0.0,1066517,Good Deal
9,13,1.0,0.189352666893921,6541,2,1,0.0,2,0.25,0.44999999999999996,1,0,0.0,55.0,1.0,1.0,1016278,Fair Price
6,5,0.08333333333334281,0.03237037958776997,92737,1,1,0.5357142857142857,3,0.25,0.8500000000000001,2,0,0.7388535031847133,0.0,0.0,0.0,299711,Good Deal
2,2,0.75,0.1786900423166272,41982,4,0,0.5357142857142857,3,0.25,0.44999999999999996,3,0,0.47770700636942676,0.0,0.0,0.0,967607,Fair Price
9,40,0.8333333333333428,0.16290893731723624,22895,2,1,0.0,0,0.25,0.25,3,0,0.0,24.0,0.6274900398406374,0.6952554744525548,895572,Fair Price
8,26,0.8333333333333428,0.1677115108411711,12187,1,0,0.42857142857142855,3,0.25,0.3999999999999999,2,0,0.6878980891719746,0.0,0.0,0.0,917494,Fair Price
8,27,0.4166666666666572,0.06038400433243745,45031,1,0,0.35714285714285715,0,0.0,0.1499999999999999,5,0,0.6687898089171974,0.0,0.0,0.0,427583,Good Deal
8,27,0.5833333333333428,0.0910309168135203,26750,1,0,0.35714285714285715,0,0.0,0.75,2,0,0.6878980891719746,0.0,0.0,0.0,567475,Fair Price
5,4,0.0,0.08935980875583507,61407,4,0,0.42857142857142855,3,0.25,0.6499999999999999,4,0,0.5796178343949044,0.0,0.0,0.0,559847,Overpriced
1,17,0.08333333333334281,0.4793221190035744,65819,1,0,0.7142857142857143,2,0.25,0.7999999999999998,2,0,0.5573248407643312,0.0,0.0,0.0,2339883,Overpriced
9,39,0.0,0.086427263860689,139559,4,1,0.42857142857142855,0,0.25,0.10000000000000009,2,0,0.6050955414012739,0.0,0.0,0.0,546461,Overpriced
6,5,0.3333333333333428,0.0735666546029081,60119,4,1,0.35714285714285715,3,0.25,0.8999999999999999,1,0,0.6273885350318471,0.0,0.0,0.0,487757,Overpriced
5,4,0.9166666666666572,0.2452004935333288,5782,1,1,0.7142857142857143,3,0.25,0.8999999999999999,4,0,0.5509554140127388,0.0,0.0,0.0,1271203,Good Deal
2,2,0.0,0.13660716867675757,138407,1,0,0.5357142857142857,3,0.25,0.8999999999999999,5,0,0.694267515923567,0.0,0.0,0.0,775514,Fair Price
3,49,0.5,0.18069217348327443,31831,1,1,0.42857142857142855,0,0.25,0.9500000000000002,0,0,0.6592356687898089,0.0,0.0,0.0,976746,Overpriced
7,6,0.9166666666666572,0.16185649852474543,7736,4,1,0.42857142857142855,3,0.0,0.30000000000000004,3,0,0.6114649681528662,0.0,0.0,0.0,890768,Overpriced
5,47,0.25,0.10248988090178493,116002,0,1,0.35714285714285715,3,0.25,0.10000000000000009,6,0,0.9904458598726115,0.0,0.0,0.0,619781,Overpriced
9,28,0.9166666666666572,0.24232797533034395,10181,4,1,0.42857142857142855,2,0.25,0.050000000000000044,5,0,0.589171974522293,0.0,0.0,0.0,1258091,Overpriced
4,8,1.0,0.23997357072940756,8185,1,0,0.5357142857142857,1,0.75,0.25,0,0,0.6656050955414012,0.0,0.0,0.0,1247344,Good Deal
0,0,0.8333333333333428,0.1625323465003562,22732,0,0,0.35714285714285715,3,0.0,0.3500000000000001,3,0,1.0,0.0,0.0,0.0,893853,Overpriced
10,43,0.75,0.196808902177523,25980,1,1,0.7142857142857143,3,0.25,0.6499999999999999,5,0,0.5286624203821656,0.0,0.0,0.0,1050313,Good Deal
8,42,0.9166666666666572,0.16836742294456775,5217,4,0,0.35714285714285715,1,0.75,0.30000000000000004,3,0,0.6337579617834395,0.0,0.0,0.0,920488,Overpriced
4,36,0.75,0.20174708344761771,17601,4,1,0.5357142857142857,3,0.25,0.19999999999999996,0,0,0.5254777070063694,0.0,0.0,0.0,1072854,Fair Price
5,34,0.75,0.21599597426826583,29540,1,1,0.7142857142857143,2,0.25,0.5,4,0,0.5573248407643312,0.0,0.0,0.0,1137895,Good Deal
7,6,1.0,0.1811894749110334,388,1,1,0.35714285714285715,3,0.0,0.19999999999999996,0,0,0.697452229299363,0.0,0.0,0.0,979016,Overpriced
7,6,1.0,0.19075956987588932,3644,1,1,0.5714285714285715,3,0.0,0.6499999999999999,0,0,0.7038216560509555,0.0,0.0,0.0,1022700,Good Deal
1,15,0.25,0.0716804143857254,51829,0,0,0.35714285714285715,3,0.25,0.10000000000000009,1,0,0.9522292993630572,0.0,0.0,0.0,479147,Overpriced
8,27,0.25,0.07881986646908976,111509,1,1,0.35714285714285715,0,0.0,0.25,5,0,0.7006369426751592,0.0,0.0,0.0,511736,Overpriced
0,0,0.3333333333333428,0.06979746030132522,77401,4,1,0.42857142857142855,3,0.0,0.8500000000000001,4,0,0.5477707006369427,0.0,0.0,0.0,470552,Fair Price
3,44,0.8333333333333428,0.2179444319327981,22377,4,1,0.35714285714285715,3,0.25,0.7999999999999998,2,0,0.6401273885350319,0.0,0.0,0.0,1146789,Overpriced
1,15,1.0,0.1844762649201382,6249,1,0,0.42857142857142855,3,0.25,0.6000000000000001,5,0,0.6910828025477707,0.0,0.0,0.0,994019,Fair Price
8,42,0.1666666666666572,0.039633828414795826,83723,4,1,0.42857142857142855,1,0.75,0.5499999999999998,4,0,0.5605095541401275,0.0,0.0,0.0,332866,Good Deal
3,44,0.6666666666666572,0.18165040980266553,50753,0,1,0.5357142857142857,3,0.25,0.5,4,0,0.8343949044585987,0.0,0.0,0.0,981120,Fair Price
4,8,0.9166666666666572,0.23274429768332017,13020,1,1,0.5357142857142857,1,0.75,1.0,0,0,0.7133757961783439,0.0,0.0,0.0,1214345,Good Deal
4,36,0.25,0.10460965562204741,102186,1,0,0.5357142857142857,3,0.25,0.6499999999999999,6,0,0.7165605095541401,0.0,0.0,0.0,629457,Good Deal
6,5,0.5,0.10482150164876233,57789,4,1,0.42857142857142855,3,0.25,0.6499999999999999,3,0,0.5828025477707006,0.0,0.0,0.0,630424,Overpriced
6,5,0.8333333333333428,0.15385695595442878,14845,1,0,0.35714285714285715,3,0.25,0.25,1,0,0.6878980891719746,0.0,0.0,0.0,854253,Fair Price
0,0,0.0,0.01295744063710666,75300,1,0,0.42857142857142855,3,0.0,0.7000000000000002,0,0,0.6656050955414012,0.0,0.0,0.0,211098,Good Deal
8,27,0.5,0.06886332228900618,40867,1,1,0.35714285714285715,0,0.0,0.6000000000000001,3,0,0.7261146496815287,0.0,0.0,0.0,466288,Fair Price
